"185","371","372","RT DrAliya7 : India removes Brigade Com of Uri for not being able to cross LoC IndiaOnBackFoot Kashmir UriAttack URL","RT narendramodi : Thank you UN Secretary - General Ban Ki - moon for the kind words on Bapu amp; India s role in mitigating climate change URL","0"
"186","373","374"," UriAttack : India unlikely to give Pathankot - like offer to Pakistan URL URL","RT narendramodi : The message of Gandhi Ji inspires all of us India will always work with the world to overcome climate change amp; cre","0"
"187","375","376"," timesofindia the most worrisom thing for Pakistan is that even terrorist are not safe anymore paf modipunishpakistan UriAttack","RT narendramodi : The message of Gandhi Ji inspires all of us India will always work with the world to overcome climate change amp; cre","0"
"188","377","378","RT abpnewstv : UriAttack : virendersehwag heartbroken demands appropriate action URL","RT POTUS : Gandhiji believed in a world worthy of our children In joining the Paris Agreement narendramodi amp; the Indian people carry on","0"
"189","379","380"," ArvindKejriwalC = ChikungunyaD = Dengue plz work on these two bfr sayingE = Excellent Ur effort will nt succeed UriAttack","RT POTUS : Gandhiji believed in a world worthy of our children In joining the Paris Agreement narendramodi amp; the Indian people carry on","0"
"190","381","382","RT ndtv : UriAttack : Another soldier Rajkishor Singh dies of his injuries","RT narendramodi : I hope this year s theme of Environmental amp; Climate Literacy helps create awareness on protecting nature amp; natural reso","0"
"191","383","384"," Uri was not crisis It was UriAttack by terrorists amp; BJP4India Trolls will amp; can use anything to hurt anyone URL","RT narendramodi : I hope this year s theme of Environmental amp; Climate Literacy helps create awareness on protecting nature amp; natural reso","0"
"192","385","386"," TimesNow thenewshour narendramodi is also silent on UriAttack so why blame these pakis ! ! ! ","RT POTUS : Gandhiji believed in a world worthy of our children In joining the Paris Agreement narendramodi amp; the Indian people carry on","0"
"193","387","388"," ANI news then why our artists movies ban in Pak What is d fault of those soldiers killed in UriAttack","RT narendramodi : Thank you UN Secretary - General Ban Ki - moon for the kind words on Bapu amp; India s role in mitigating climate change URL","0"
"194","389","390"," abpnewstv did not have drop of water but gallons of water characters limit I guess UriAttack","RT POTUS : Gandhiji believed in a world worthy of our children In joining the Paris Agreement narendramodi amp; the Indian people carry on","0"
"195","391","392"," narendramodi yuddh kare gareebi hataane doob gayi lutiya UriAttack","RT MEAIndia : PM narendramodi : India is now the fastest growing large economy with the most open investment climate URL","0"
"196","393","394"," ArvindKejriwal 18 Soldiers killed do you have any plans to visit the martyrs family Like Gujarat Dadri etc RIP18 UriAttacks","RT POTUS : Gandhiji believed in a world worthy of our children In joining the Paris Agreement narendramodi amp; the Indian people carry on","0"
"197","395","396","BJP - PDP alliance has given space to terrorism in Kashmir Pak is to be blamed for UriAttack PTI quotes Rahul Gandhi","RT PMOIndia : They are the Sustainable Development Goals and the Paris Agreement on Climate Change : PM narendramodi","0"
"198","397","398"," MVenkaiahNaidu rajnathsingh why cannot ndtv be arrested for spying for Pakistan From kargil to 26 11 to pathankot to UriAttack","RT MEAIndia : EAM SushmaSwaraj speaks of an r imp challenge : climate change - If we respect nature nature will respect amp; nurture us amp; fut","0"
"199","399","400"," Baramulla attack follows UriAttack Both in J amp;KBut Modi Gov busy evacuating PunjabScheme before Punjab polls or strategic failure ","RT ANI news : UN Secretary General Ban Ki - moon warmly congratulate India for ratifying and formally joining ParisAgreement today : UN Secy","0"
"200","401","402"," INDIANAIRFORCE IN ACTION RELOADED URL SurgicalStrike IndiaStrikesBack IndianArmy ModiPunishesPak URI","RT AFPphoto : FRANCE - People enjoy skating at the open air Christmas ice rink on 1st floor of Eiffel Tower after its reopening in Paris B","0"
"201","403","404","Finally heads start rolling in UriAttack Uri Brigade Commander shifted out","RT narendramodi : Thank you UN Secretary - General Ban Ki - moon for the kind words on Bapu amp; India s role in mitigating climate change URL","0"
"202","405","406","BJP - PDP alliance has given space to terrorism in Kashmir Pakistan is to be blamed for Uriattack : Rahul Gandhi PT URL","RT narendramodi : The message of Gandhi Ji inspires all of us India will always work with the world to overcome climate change amp; cre","0"
"203","407","408","First UriAttack and now Baramulla ! Can we all please resort to anything else other than bloodshed killing war ! ! ","RT POTUS : Gandhiji believed in a world worthy of our children In joining the Paris Agreement narendramodi amp; the Indian people carry on","0"
"204","409","410"," narendramodi Sir it might be inhumane but it time to stop water supply to Pakistan If military response is nt possible UriAttacks","RT LodhiMaleeha : I was honoured to deposit Pakistan instrument of accession to the Paris agreement on climate change at UN today URL","0"
"205","411","412"," TimesNow G Partsarthy saddened that in the time of unity INCIndia n RaGa blaming Govt n playing politics Loser Shameless UriAttacks","RT narendramodi : I hope this year s theme of Environmental amp; Climate Literacy helps create awareness on protecting nature amp; natural reso","0"
"206","413","414"," ChShakeelGujar RehamKhan1 2day indian army cross d loc amp; killed more than 50 terrorist in pok took revenge of UriAttack ","RT narendramodi : Thank you UN Secretary - General Ban Ki - moon for the kind words on Bapu amp; India s role in mitigating climate change URL","0"
"207","415","416"," narendramodi is the biggest terrorist in India Stop occupying Kashmir UriAttacks falseflag again UN URL","RT ANI news : We look forward to continuing our close friendship with India amp; furthering our work together on climate change amp; clean energy","0"
"208","417","418","For Indian fan boys State terrorism through Military might is justified wher you can kill 100 and permanently injure 1000 ! UriAttack","RT TimesNow : VIDEO Blind and visually - impaired models hit Paris catwalk URL","0"
"209","419","420"," sardesairajdeep Pakistan is like dog tail No matter how much force u apply to it it wo not become straight sorry dogs ! UriAttacks","RT narendramodi : I hope this year s theme of Environmental amp; Climate Literacy helps create awareness on protecting nature amp; natural reso","0"
"210","421","422"," UriAttack Baramulla Attack amp; Now Gurdaspur Clearly shows dat Pakistan does not want peace It want to Rest in peace ","RT narendramodi : I hope this year s theme of Environmental amp; Climate Literacy helps create awareness on protecting nature amp; natural reso","0"
"211","423","424"," narendramodi manoharparrikar rajnathsingh MaryamNSharif Pak u know u r abt 2 invisible on world Map UriAttack URL","RT narendramodi : I hope this year s theme of Environmental amp; Climate Literacy helps create awareness on protecting nature amp; natural reso","0"
"212","425","426","India accused Pakistan of having a hand in the attack a charge rejected by Islamabad UriAttacks URL","RT ndtv : Kolkata receives best cities award for tackling climate change URL URL","0"
"213","427","428","65 + days of curfew dozens and dozens martyred 12000 + injured with pellet guns but let blame Pakistan for all our sins ! UriAttack","RT narendramodi : I hope this year s theme of Environmental amp; Climate Literacy helps create awareness on protecting nature amp; natural reso","0"
"214","429","430"," BDUTT is very sad because her terrorist colleagues were killed UriAttacks URL","RT narendramodi : The message of Gandhi Ji inspires all of us India will always work with the world to overcome climate change amp; cre","0"
"215","431","432"," BDUTT IndiaStrikesBack 2 bad you could not inform your colleagues before the attack UriAttack","RT TimesNow : When there is a war like climate in a country we should be united : Maj Gen GD Bakshi Retd SurgicalSelfGoal","0"
"216","433","434"," Pakistani on Facebook right now mondaymotivation Modi kejriwal Baramulla UriAttack IndiaOnBackFoot URL","RT narendramodi : Thank you UN Secretary - General Ban Ki - moon for the kind words on Bapu amp; India s role in mitigating climate change URL","0"
"217","435","436"," timesofindia bhartijainTOI If true They Modi is Expecting amp; inviting another UriAttack orKargil that Vajpayee did with LahorBus","RT timesofindia : France welcomes India ratification of the Parisagreement on Mahatma Gandhi birth anniversary reports PTI","0"
"218","437","438"," UriAttack One more injured soldier succumbs to injuries - URL IndiaStrikesBack URL","RT TimesNow : United Nations Secretary - General Ban Ki - moon warmly congratulates India for ratifying and formally joining the Pari","0"
"219","439","440"," narendramodi nstomar baaki sb theek hai to kya hamare jawaan aise hi mrte rahenge unki sahadat ka kya UriAttack","RT timesofindia : Paris deal : India committed says narendramodi as BarackObama tweets praise URL URL","0"
"220","441","442"," PMOIndia HMOIndia pls investigate Rana Ayyub link with Pak terrorists Something not right UriAttacks","RT TimesNow : When there is a war like climate in a country we should be united : Maj Gen GD Bakshi Retd SurgicalSelfGoal","0"
"221","443","444"," ndtv I hope Army just destroys this fucking terrorist state saynotopakartists UriAttack","RT narendramodi : I hope this year s theme of Environmental amp; Climate Literacy helps create awareness on protecting nature amp; natural reso","0"
"222","445","446"," narendramodi sir aapne apne man ki bat bahut sunaye ab desh ke man ki bat suniye attack on Pak khoon ka badla khoon uriattack","RT ANI news : UN Secretary General Ban Ki - moon warmly congratulate India for ratifying and formally joining ParisAgreement today : UN Secy","0"
"223","447","448"," PMOIndia narendramodi Lets dismantle terrorist support by not spending a dime on Separatists revoke passport SushmaSwaraj UriAttacks","RT narendramodi : I hope this year s theme of Environmental amp; Climate Literacy helps create awareness on protecting nature amp; natural reso","0"
"224","449","450"," TimesNow Actors can stand for ParisAttack and not for UriAttack How shameful ! PakArtistsBanned BeATrueIndian","RT narendramodi : I hope this year s theme of Environmental amp; Climate Literacy helps create awareness on protecting nature amp; natural reso","0"
"225","451","452","WTH ! RT ht : Nawaz Sharif refused to condemn UriAttack despite US UK prodding : Reports URL URL","RT narendramodi : I hope this year s theme of Environmental amp; Climate Literacy helps create awareness on protecting nature amp; natural reso","0"
"226","453","454"," EconomicTimes so 16 countries r supporting terrorism despite UriAttack","RT narendramodi : Thank you UN Secretary - General Ban Ki - moon for the kind words on Bapu amp; India s role in mitigating climate change URL","0"
"227","455","456"," narendramodi People of India amp; global diaspora want immediate response to UriAttack Punish Pak SayNoToPakArtists","RT narendramodi : I hope this year s theme of Environmental amp; Climate Literacy helps create awareness on protecting nature amp; natural reso","0"
"228","457","458"," OfficeOfRG AbCheckKarnaPadega Did Modi visit Pakistan to invite Pak army and sanction terror attacks on India Pathankot UriAttack","RT narendramodi : I hope this year s theme of Environmental amp; Climate Literacy helps create awareness on protecting nature amp; natural reso","0"
"229","459","460","Things I learned from UriAttacks : graded retaliation escalatory ladder spectrum of violence bum maro bum etc The19 soldiers still dead ","RT narendramodi : The message of Gandhi Ji inspires all of us India will always work with the world to overcome climate change amp; cre","0"
"230","461","462","Post UriAttack Modi govt takes potent moves against Pakistan but we cannot go astray writes sreemoytalukdar URL","RT narendramodi : Thank you UN Secretary - General Ban Ki - moon for the kind words on Bapu amp; India s role in mitigating climate change URL","0"
"231","463","464","RT indiatimes : We requested Pakistani actors to condemn the UriAttack but they refused to do so - subhashchandra Zee Chairman URL","RT PMOIndia : They are the Sustainable Development Goals and the Paris Agreement on Climate Change : PM narendramodi","0"
"232","465","466"," narendramodi sir waiting for this kind of pic with Indian army after destroying all terrorist camps in POK UriAttack","RT narendramodi : I hope this year s theme of Environmental amp; Climate Literacy helps create awareness on protecting nature amp; natural reso","0"
"233","467","468"," ANI news Have you blamed Pakistan for that yet or not : - D Uran UriAttack Kashmir Indians","RT narendramodi : I hope this year s theme of Environmental amp; Climate Literacy helps create awareness on protecting nature amp; natural reso","0"
"234","469","470"," FawadKhan RAN AWAY 2 Pakistan than condemning UriAttack sanjivbhatt RanaAyyub sabanaqvi bainjal URL","RT PMOIndia : They are the Sustainable Development Goals and the Paris Agreement on Climate Change : PM narendramodi","0"
"235","471","472"," UriAttack SAARC has no future Do not see a hopeful future for India - Pak relations says Sanjaya Baru Fellow Centre for Policy Research","RT TimesNow : BREAKING UN chief voices hope Trump will understand urgency of climate change reports AFP","0"
"236","473","474","RT ndtv : Afghan President Ashraf Ghani calls up PM Narendra Modi over UriAttack condemns cross border terror strike : Press Trust of India","RT POTUS : Gandhiji believed in a world worthy of our children In joining the Paris Agreement narendramodi amp; the Indian people carry on","0"
"237","475","476","RT EconomicTimes : Afghan President ashrafghani calls up PM narendramodi condemns UriAttack URL URL","RT narendramodi : I hope this year s theme of Environmental amp; Climate Literacy helps create awareness on protecting nature amp; natural reso","0"
"238","477","478"," MEAIndia HMOIndia PMOIndia UriAttack Pathankot When India send back Pak High Commission He keep rejecting all evidence of attack by PAK","RT narendramodi : I hope this year s theme of Environmental amp; Climate Literacy helps create awareness on protecting nature amp; natural reso","0"
"239","479","480"," ArvindKejriwal Teri gaand pe ralh ke pyaaz kaatenge beech mein se maaderchod ! SurgicalStrike UriAttack","RT narendramodi : The message of Gandhi Ji inspires all of us India will always work with the world to overcome climate change amp; cre","0"
"240","481","482","RT htTweets : PM narendramodi hits out at Pakistan says India won t forget UriAttack URL meetuttam reports URL","RT narendramodi : I hope this year s theme of Environmental amp; Climate Literacy helps create awareness on protecting nature amp; natural reso","0"
"241","483","484","RT timesofindia : There anger in entire country post UriAttack 18 of our soldiers sacrificed their life after our neighbour exported ter ","RT narendramodi : I hope this year s theme of Environmental amp; Climate Literacy helps create awareness on protecting nature amp; natural reso","0"
"242","485","486"," PMOIndia narendramodi it gud that everyone is concerned about UriAttack but we want hard action against Pak not anyone condolence","RT narendramodi : Thank you UN Secretary - General Ban Ki - moon for the kind words on Bapu amp; India s role in mitigating climate change URL","0"
"243","487","488"," narendramodi UN BBCWorld manoharparrikar Modi g which option u choose against PAK so that we can take revenge for UriAttack","RT narendramodi : The message of Gandhi Ji inspires all of us India will always work with the world to overcome climate change amp; cre","0"
"244","489","490"," TimesNow u say bycott Pak artists coz they did not condemn UriAttack How may Indian artists condemned it Amir Salman KJo etc ","RT narendramodi : Thank you UN Secretary - General Ban Ki - moon for the kind words on Bapu amp; India s role in mitigating climate change URL","0"
"245","491","492","PM narendramodi : The culprist of UriAttack will definitely get punished MannKiBaat URL","RT narendramodi : Thank you UN Secretary - General Ban Ki - moon for the kind words on Bapu amp; India s role in mitigating climate change URL","0"
"246","493","494"," narendramodi CSIR IND wo tho sab theek hai but what about 17 soldiers killed UriAttack ","RT POTUS : Gandhiji believed in a world worthy of our children In joining the Paris Agreement narendramodi amp; the Indian people carry on","0"
"247","495","496","RT CapitalTV News : UPDATE : 20 Indian soldiers killed in attack on HQ in Baramulla UriAttackLink : URL URL","RT narendramodi : Thank you UN Secretary - General Ban Ki - moon for the kind words on Bapu amp; India s role in mitigating climate change URL","0"
"248","497","498"," timesofindia Farmers die on fields amp; der sons on Borders bt Politcians live luxurious life in India amp; der sons abroad UriAttack MannKiBaat","RT narendramodi : Thank you UN Secretary - General Ban Ki - moon for the kind words on Bapu amp; India s role in mitigating climate change URL","0"
"249","499","500"," Surgical Pak artists condemning UriAttack a terrorist attack of no consequence 2India in general; Ppl at large in particular TimesNow ! ","RT narendramodi : The message of Gandhi Ji inspires all of us India will always work with the world to overcome climate change amp; cre","0"
"250","501","502"," Pakistan voices concern after envoy in India receives threatening telephone calls SurgicalStrike UriAttack URL","RT POTUS : Gandhiji believed in a world worthy of our children In joining the Paris Agreement narendramodi amp; the Indian people carry on","0"
"251","503","504"," SushmaSwaraj Mam there is huge confusion and gossip amongst ppl please let us know what action will GoI take against Pak UriAttack","RT narendramodi : I hope this year s theme of Environmental amp; Climate Literacy helps create awareness on protecting nature amp; natural reso","0"
"252","505","506","After UriAttack Indian - Americans urge us to designate Pak a terror sponsor state URL URL","RT PMOIndia : They are the Sustainable Development Goals and the Paris Agreement on Climate Change : PM narendramodi","0"
"253","507","508"," TimesNow Pakistan nuke threat is a clear indication of anxiety and nervousness UriAttacks","RT narendramodi : I hope this year s theme of Environmental amp; Climate Literacy helps create awareness on protecting nature amp; natural reso","0"
"254","509","510"," UriAttack PakIsolation Baramulla No satisfaction if Pak really gets isolated but continues practising Terrorism ","RT narendramodi : I hope this year s theme of Environmental amp; Climate Literacy helps create awareness on protecting nature amp; natural reso","0"
"255","511","512"," timesofindia Is this true or it the same kind of fake news of 20 militants killed after UriAttack to cover up ShahKilledBansalFamily","RT narendramodi : Thank you UN Secretary - General Ban Ki - moon for the kind words on Bapu amp; India s role in mitigating climate change URL","0"
"256","513","514"," Those who killed our soldiers in Uri were terrorists PakistaniArtists are not terrorists SalmanKhan PakistanArmy India UriAttack","RT narendramodi : The message of Gandhi Ji inspires all of us India will always work with the world to overcome climate change amp; cre","0"
"257","515","516"," ArvindKejriwal Dear Delhi CM Are U Drunk You are behaving worse than Lalu amp; Digvijaya sing UriAttack","RT narendramodi : I hope this year s theme of Environmental amp; Climate Literacy helps create awareness on protecting nature amp; natural reso","0"
"258","517","518","Yes ! It is always Pakistan to attack first ! We have always tried to have a friendly relation ! Karma has u on the list Baramulla UriAttack","RT narendramodi : The message of Gandhi Ji inspires all of us India will always work with the world to overcome climate change amp; cre","0"
"259","519","520"," BDUTT tell me one paki artist who said a word abt UriAttack They come earn money amp; go back to fund terrorists URL","RT PMOIndia : They are the Sustainable Development Goals and the Paris Agreement on Climate Change : PM narendramodi","0"
"260","521","522"," BDUTT MuzamilJALEEL Barkha knows Indians just too feeble to blow themselves for any cause ! ! ! UriAttacks Kashmir","RT ImranKhanPTI : Pak 7th most affected country by climate change Apart from immed reforestation we must plan for clean energy today URL","0"
"261","523","524"," TimesNow this is the power of IndianArmy but unfortunately theyhv not bn gvn free hand to take down the perpetrators of UriAttacks in Pak","RT narendramodi : I hope this year s theme of Environmental amp; Climate Literacy helps create awareness on protecting nature amp; natural reso","0"
"262","525","526","RT RapidLeaksIndia : OmPuri Insults Indian Soldiers : URL OmPuriSaySorry UriAttack Uri IndianArmy politics URL","RT LodhiMaleeha : I was honoured to deposit Pakistan instrument of accession to the Paris agreement on climate change at UN today URL","0"
"263","527","528"," BaramullaAttack Baramulla UriAttack SurgicalStrike I think IndianArmy should go to Pakistan every night to kill these terrorists ","RT ndtv : EveryLifeCounts Kerala farmers revive traditional system to beat the climate change URL URL","0"
"264","529","530"," BDUTT well everyone knows by now where ms dutt loyalties lie UriAttack UriMartyrs URL","RT narendramodi : I hope this year s theme of Environmental amp; Climate Literacy helps create awareness on protecting nature amp; natural reso","0"
"265","531","532"," TimesNow thenewshour Arnab wnts Nawaz 2 mention UriAttack Seriously hv u guys out of ur minds TerrorStatePak","RT narendramodi : I hope this year s theme of Environmental amp; Climate Literacy helps create awareness on protecting nature amp; natural reso","0"
"266","533","534","Another soldier injured in UriAttack succumbs to injuries URL","RT Swamy39 : TamilChristian blind girl qualified for IFS Ministry refused her post abroad I fought and got her Paris posting TOI gave cr","0"
"267","535","536","Why to blame Pakistan in Baramulla or UriAttack when ur army is killing children even on Eid day "," yadavakhilesh we love this amazing samajwadi ka Pari WAR","0"
"268","537","538"," UriAttack on Frontline Brigade HQs in Kashmir but Media helps Govt to hide behind Terror Attack Are not this amp; Pkt Strikes Acts of War ","RT narendramodi : The message of Gandhi Ji inspires all of us India will always work with the world to overcome climate change amp; cre","0"
"269","539","540","Surgical Strike was our response revenge to UriAttacks Ye pakistan aise kyu behave kar rha hai jaise victim wo hai aur badla unhone liya ","RT Swamy39 : TamilChristian blind girl qualified for IFS Ministry refused her post abroad I fought and got her Paris posting TOI gave cr","0"
"270","541","542"," ArvindKejriwal bjp bhakt bas aap par comment karte h Pak ke naam par ineh modi sungh jata h UriAttack","RT TimesNow : France welcomes India ratification of the Paris agreement on Mahatma Gandhi birth anniversary PTI","0"
"271","543","544","What should we do with bodies of UriAttack terrorists Against Muslim tradition or without religious distinction ","RT narendramodi : Thank you UN Secretary - General Ban Ki - moon for the kind words on Bapu amp; India s role in mitigating climate change URL","0"
"272","545","546"," narendramodi UriAttacks ; Modi ji man ki baat chodo; gun ki baat karo; Inko yahi language samajh aati hai ","RT narendramodi : I hope this year s theme of Environmental amp; Climate Literacy helps create awareness on protecting nature amp; natural reso","0"
"273","547","548"," narendramodi same dialogues with more energy No action after 1 week of UriAttack Just visit the families oj Jawan U cannot stand 5 min ","We welcome the early entry into force of the Paris Climate agreement India was proud to ratify it on 2nd October this year says PM Modi","0"
"274","549","550"," narendramodi ji 1 - 2 Missile daal do Pakistan par Fir Sorry kehte hue bol denge ki Diwaali ki Tayari Kar rahe the UriAttack","RT narendramodi : I hope this year s theme of Environmental amp; Climate Literacy helps create awareness on protecting nature amp; natural reso","0"
"275","551","552"," IndiaToday Y is ur ch trivialising PM spch - Uriattack t cast w sound fx evry fw secs Talk by PM not reality shw tht needs dramatisation","RT narendramodi : The message of Gandhi Ji inspires all of us India will always work with the world to overcome climate change amp; cre","0"
"276","553","554"," MamataOfficial Slammed Over 2 Lakh Compensation To UriAttack Martyrs URL","RT TimesNow : UN counts on Trump to combat climate change advance rights : Ban Ki - moon PresidentTrump RiseOfTheRight URL","0"
"277","555","556"," manoharparrikar Martyr wife wants surgical attacks against politicians who are criticizing UriAttacks URL","RT narendramodi : I hope this year s theme of Environmental amp; Climate Literacy helps create awareness on protecting nature amp; natural reso","0"
"278","557","558"," narendramodi shud appreciate Kids of Uran even its hoax Bhaagidari UriAttack citizenjournalists 500thTest IndvsNZ LambaAlka","RT narendramodi : The message of Gandhi Ji inspires all of us India will always work with the world to overcome climate change amp; cre","0"
"279","559","560","RT firstpost : Bill introduced in US House to label Pakistan as state sponsor of terror URL URL","RT narendramodi : I hope this year s theme of Environmental amp; Climate Literacy helps create awareness on protecting nature amp; natural reso","0"
"280","561","562"," US not convinced by Indias Uri terror attack evidence against Pakistan URL UriAttack Kashmir india pakistan","RT PMOIndia : They are the Sustainable Development Goals and the Paris Agreement on Climate Change : PM narendramodi","0"
"281","563","564","RT AhmadShaheen : Why to blame Pakistan in Baramulla or UriAttack when ur army is killing children even on Eid day ","RT narendramodi : Thank you UN Secretary - General Ban Ki - moon for the kind words on Bapu amp; India s role in mitigating climate change URL","0"
"282","565","566","Here what I said last week about political pressure on Modi to retaliate militarily for UriAttack URL","RT EconomicTimes : India has recently ratified the Paris Climate Agreement; committed to a harmonious balance between development and","0"
"283","567","568"," narendramodi Bhaashan ka time gaya ! where the action UriAttack","RT TimesNow : UN climate chief wants to work with Trump for world benefit : AFP Reports URL","0"
"284","569","570"," timesofindia political BoycottADHM is over but Hindustani ka BoycottAeDilHaiMushkil continues aedilhaimushkil uriattack","RT narendramodi : I hope this year s theme of Environmental amp; Climate Literacy helps create awareness on protecting nature amp; natural reso","0"
"285","571","572"," ModiLovePakistan He has done a fake surgical attack on Pak only because of ArvindKejriwal protest for UriAttack and SushmaSwaraj speech"," SushmaSwaraj Ma am your speech at UNGA was amazing Thanks for highlighting the points such as terrorism and Climate change","0"
"286","573","574"," narendramodi SoundCloud we want revenge UriAttacks","RT narendramodi : I hope this year s theme of Environmental amp; Climate Literacy helps create awareness on protecting nature amp; natural reso","0"
"287","575","576"," ArvindKejriwal please dont potray urself as a patriot U r not Dear chief minister sir NarendraModi UriAttack","RT narendramodi : I hope this year s theme of Environmental amp; Climate Literacy helps create awareness on protecting nature amp; natural reso","0"
"288","577","578","RT firstpost : UriAttacks LIVE : After Pakistan violates ceasefire Rajnath gives free hand to troops URL URL","RT narendramodi : The message of Gandhi Ji inspires all of us India will always work with the world to overcome climate change amp; cre","0"
"289","579","580"," narendramodi Modi ji kafi ummide Judi rhi hai aapse es bar apne jawano ke Jan ka badla cahiye Uriattack","RT MEAIndia : EAM SushmaSwaraj speaks of an r imp challenge : climate change - If we respect nature nature will respect amp; nurture us amp; fut","0"
"290","581","582"," narendramodi UN BBCWorld manoharparrikar If Pak is declared as terrorist country then no one knows wht will happen about Pak UriAttacks","RT narendramodi : I hope this year s theme of Environmental amp; Climate Literacy helps create awareness on protecting nature amp; natural reso","0"
"291","583","584"," narendramodi ADHMTrailer none of the pak actors condemned the UriAttacks why we do not send them back shameless Bollywood","RT narendramodi : I hope this year s theme of Environmental amp; Climate Literacy helps create awareness on protecting nature amp; natural reso","0"
"292","585","586"," ndtv JohnKerry please tell Pmnawazsharif thay pak fire will kill more Pakistani than Indian UriAttacks will be more unfortunate 4 pak"," narendramodi I hope you will find ways to build harmony among central and state government despite changing political climate","0"
"293","587","588"," ArvindKejriwal y didnt u goto meet family of UriAttack martyrs U senseless pervert Grw up manBhagoda khi ka","RT TimesNow : Union Cabinet approves ratification of Paris Agreement : Prakash Javadekar URL","0"
"294","589","590"," TimesNow thenewshour It is congress who is doing politics before Uriattack then blame narendramodi amp; mocked 56 after SurgicalStrike","RT narendramodi : I hope this year s theme of Environmental amp; Climate Literacy helps create awareness on protecting nature amp; natural reso","0"
"295","591","592"," BJP4India AmitShah been a supporter for 10 years But you really seem to be failing on UriAttack Hurry up and act ! narendramodi","RT narendramodi : The message of Gandhi Ji inspires all of us India will always work with the world to overcome climate change amp; cre","0"
"296","593","594"," narendramodi MannKiBaat PM sir your views and action to be taken on the security issues is solicited UriAttacks has shaken we Indians","RT sureshpprabhu : 2 Ratification of Paris Agreement acceptance of Sustainable Development Goals historic steps for global good We must act","0"
"297","595","596","RT DrGPradhan : UriAttack Indian Army promises the reply will be gruesome swift amp; unimaginable response to Pak ArmyJai Mahakal URL","RT narendramodi : I hope this year s theme of Environmental amp; Climate Literacy helps create awareness on protecting nature amp; natural reso","0"
"298","597","598"," narendramodi narendramodi sir aap be congress govt Ki tarha kadi ninda he krega ya kuch action be loga Jai hind UriAttacks","RT narendramodi : I hope this year s theme of Environmental amp; Climate Literacy helps create awareness on protecting nature amp; natural reso","0"
"299","599","600","RT firstpost : PM Modi condemns UriAttacks says those behind it wo not go unpunished URL URL","RT MEAIndia : EAM SushmaSwaraj speaks of an r imp challenge : climate change - If we respect nature nature will respect amp; nurture us amp; fut","0"
"300","601","602","RT ANI news : J amp;K High Court Bar Association Jammu decides to suspend work in all courts including HC tomorrow in protest over UriAttack","RT narendramodi : I hope this year s theme of Environmental amp; Climate Literacy helps create awareness on protecting nature amp; natural reso","0"
"301","603","604","RT geetv79 : URL Pathankot AIR BASE AttackNow it Uri ARMY BASE AttackShame ! ! rkhuria UriAttack URL","RT narendramodi : I hope this year s theme of Environmental amp; Climate Literacy helps create awareness on protecting nature amp; natural reso","0"
"302","605","606"," BDUTT Just Fuck off ! You Mother Fucker Go Suck the Cock of Nawaz Sharif You do not have any respect for the Martyrs of UriAttack","RT PMOIndia : They are the Sustainable Development Goals and the Paris Agreement on Climate Change : PM narendramodi","0"
"303","607","608"," narendramodi vikalp Pakistan ka to naam nahi nikal raha hai tere muh se jab se UriAttack hua hai ","RT narendramodi : I hope this year s theme of Environmental amp; Climate Literacy helps create awareness on protecting nature amp; natural reso","0"
"304","609","610"," bdutt karanjohar the point is why not pakistani talent condeming UriAttacks They must leave India ASAP condemn or leave ! ","RT narendramodi : I hope this year s theme of Environmental amp; Climate Literacy helps create awareness on protecting nature amp; natural reso","0"
"305","611","612","In din of India - Pakistan war drums some real losers UriAttack Baramulla Read more URL URL","RT MEAIndia : EAM SushmaSwaraj speaks of an r imp challenge : climate change - If we respect nature nature will respect amp; nurture us amp; fut","0"
"306","613","614"," narendramodi manoharparrikar PMOIndia If need b every Indian will go at war with Pakistan to avenge d martyrs UriAttacks UriMartyrs","RT narendramodi : I hope this year s theme of Environmental amp; Climate Literacy helps create awareness on protecting nature amp; natural reso","0"
"307","615","616"," aajtak kewal India karara jawab de air badle me pak goli SE jawab de UriAttacks","RT PMOIndia : They are the Sustainable Development Goals and the Paris Agreement on Climate Change : PM narendramodi","0"
"308","617","618","RT wajahatkhan184 : India would seek revenge of all false flags SurgicalStrike in next Bollywood Movie Baramulla UriAttack SurgicalS ","RT UN : Big news for the GlobalGoals ! Ban Ki - moon thanks India for joining the ParisAgreement on Climate Change URL","0"
"309","619","620","RT IndiaToday : Exclusive : Has Punjab Police learnt no lessons from UriAttacks Personnel missing from crucial barriers URL","RT narendramodi : I hope this year s theme of Environmental amp; Climate Literacy helps create awareness on protecting nature amp; natural reso","0"
"310","621","622"," sardesairajdeep What exactly is meant by isolate Pak Do we make any tangible gain Does it stop attacks like UriAttacks"," PMOIndia please save Blore 813 grown trees from being cut U made promise at Paris agreement Save MOTHER NAT URL","0"
"311","623","624"," PMOIndia Modiji aapne kabh Aman Ki Asha ki membership liya Humme bataya tak nahin UriAttacks","RT narendramodi : I hope this year s theme of Environmental amp; Climate Literacy helps create awareness on protecting nature amp; natural reso","0"
"312","625","626","This is not the first time that non - local militants have been caught with smart gear UriAttack URL","RT narendramodi : The message of Gandhi Ji inspires all of us India will always work with the world to overcome climate change amp; cre","0"
